&BOXOKMC18
&TIME           (in s)      0.0000000E+00
&ISTEP                      0
&IPATCH                     1
&ITIMESECTION               1
 
&LATT     lattice length(in A):      3.1652000E+00
&BOXLOW                (in LU):      -8.0000E+02    -8.0000E+02    -8.0000E+02
&BOXSIZE               (in LU):      1.6000E+03     1.6000E+03     1.6000E+03
&NGRAIN        0
!                Seed ID          x(LU)          y(LU)          z(LU)
&BOXSEINDEX                IBox      SEUsedIndexFrom        SEUsedIndexTo      SEExpdIndexFrom        SEExpdIndexTo   SEVirtualIndexFrom     SEVirtualIndexTo
&BOXSEDATA                    1                    1                  160                    1                  160                    1                  160
&ELEMENT               H              HE               W              VC
&TYPE            IBox           Layer         GBSeed1         GBSeed2           Statu         Record1         Record2           x(LU)           y(LU)           z(LU)               H              HE               W              VC
                    1               1               0               0               1              49               0      6.7460E+00     -4.3500E+01     -3.6013E+01               0               0               1               0
                    1               1               0               0               1              50               0      1.1604E+01      2.9864E+01      6.3297E+01               0               0               0               1
                    1               1               0               0               1              51               0     -1.6391E+00     -1.3756E+01      6.7865E+01               0               0               1               0
                    1               1               0               0               1              52               0     -3.4443E-01     -2.5109E+00      1.0677E+01               0               0               0               1
                    1               1               0               0               1              53               0      2.6375E+01     -3.5905E+01      6.3056E+01               0               0               1               0
                    1               1               0               0               1              54               0     -1.5948E+00      2.1571E+01     -5.2973E+01               0               0               0               1
                    1               1               0               0               1              55               0     -2.1410E+00     -3.2783E+01      7.2931E+01               0               0               1               0
                    1               1               0               0               1              56               0     -1.8835E+01      1.4163E+01     -2.4142E+01               0               0               0               1
                    1               1               0               0               1              57               0     -2.2412E-01      1.4841E+00     -2.0350E+01               0               0               1               0
                    1               1               0               0               1              58               0     -9.4947E+00     -6.8517E+00      9.0734E+00               0               0               0               1
                    1               1               0               0               1              59               0      2.5029E+00      5.4924E-01      6.0475E+00               0               0               1               0
                    1               1               0               0               1              60               0     -8.6195E+00      8.8854E+00      4.3483E+01               0               0               0               1
                    1               1               0               0               1              61               0     -2.5751E+01     -6.6381E+00      4.3577E+01               0               0               1               0
                    1               1               0               0               1              62               0      6.1381E+01      2.9153E+01     -9.3036E+00               0               0               0               1
                    1               1               0               0               1              63               0     -8.0450E+00     -8.3698E-01     -9.9654E-01               0               0               1               0
                    1               1               0               0               1              64               0     -1.1531E+01      1.2292E+01     -6.6505E+01               0               0               0               1
                    1               1               0               0               1              65               0      1.3793E+00     -5.6692E+01      1.6707E+01               0               0               1               0
                    1               1               0               0               1              66               0     -3.8510E+01     -4.4732E+01     -5.3346E+01               0               0               0               1
                    1               1               0               0               1              67               0      2.0744E+00      3.4616E+00     -1.0361E+01               0               0               1               0
                    1               1               0               0               1              68               0     -3.7831E+01     -3.5830E+01     -3.7882E+01               0               0               0               1
                    1               1               0               0               1              69               0     -1.5090E+01      3.3516E+01     -4.4709E+01               0               0               1               0
                    1               1               0               0               1              70               0     -4.2821E+01     -1.8256E+00      2.2971E+01               0               0               0               1
                    1               1               0               0               1              71               0     -4.4542E+00     -3.2650E-01     -3.5371E+01               0               0               1               0
                    1               1               0               0               1              72               0     -5.1090E+00      3.6688E+01      5.8225E+01               0               0               0               1
                    1               1               0               0               1              73               0      1.9263E+01     -9.9422E+00      8.9026E-01               0               0               1               0
                    1               1               0               0               1              74               0     -1.5513E+01      1.2853E+01      1.6911E+01               0               0               0               1
                    1               1               0               0               1              75               0     -2.0437E+00     -1.0456E+01      1.7054E+01               0               0               1               0
                    1               1               0               0               1              76               0      2.5301E+00      2.2675E+00      7.5851E+01               0               0               0               1
                    1               1               0               0               1              77               0      8.5974E+00      6.3946E-01      1.0781E+01               0               0               1               0
                    1               1               0               0               1              78               0      1.3469E+00     -4.0745E+00      5.0506E+01               0               0               0               1
                    1               1               0               0               1              79               0      1.3172E+00      2.1487E+01     -1.0399E+01               0               0               1               0
                    1               1               0               0               1              80               0     -1.4647E+01     -1.1785E+00      2.9658E+01               0               0               0               1
                    1               1               0               0               1              81               0      1.8188E+00      9.3440E-01     -1.4569E+01               0               0               1               0
                    1               1               0               0               1              82               0      1.6674E+01     -1.7649E+01     -3.6157E+01               0               0               0               1
                    1               1               0               0               1              83               0      5.2518E+00      1.7145E+00      5.3420E+01               0               0               1               0
                    1               1               0               0               1              84               0     -5.6577E+00     -1.4610E+01     -1.4446E+01               0               0               0               1
                    1               1               0               0               1              85               0      1.7402E+01     -4.2117E+01      3.2910E+01               0               0               1               0
                    1               1               0               0               1              86               0      1.5939E+01      3.4272E+00     -6.6458E+00               0               0               0               1
                    1               1               0               0               1              87               0     -4.6667E+01      2.2473E+01      2.9372E+01               0               0               1               0
                    1               1               0               0               1              88               0     -2.7680E+00      9.4949E-01     -1.8910E+01               0               0               0               1
                    1               1               0               0               1              89               0     -1.0431E+00      4.6200E+00     -1.4969E+01               0               0               1               0
                    1               1               0               0               1              90               0      2.2003E-01     -1.7128E-01      4.3457E+01               0               0               0               1
                    1               1               0               0               1              91               0     -1.9701E+01     -7.7545E+00     -1.5024E+01               0               0               1               0
                    1               1               0               0               1              92               0      3.7484E+01      1.7988E+01      4.2935E+00               0               0               0               1
                    1               1               0               0               1              93               0     -9.9800E-01     -1.1669E+01     -5.3382E+01               0               0               1               0
                    1               1               0               0               1              94               0      1.5622E+01      3.5858E+01      5.4832E+01               0               0               0               1
                    1               1               0               0               1              95               0     -4.7027E+01      3.0373E+01     -1.4879E+01               0               0               1               0
                    1               1               0               0               1              96               0      3.7667E+00     -1.4762E+01     -3.5454E+01               0               0               0               1
                    1               1               0               0               1              97               0      1.5214E+00      4.8860E+00      1.9489E+00               0               0               1               0
                    1               1               0               0               1              98               0      6.8992E-02      1.3997E+00      1.2959E+01               0               0               0               1
                    1               1               0               0               1              99               0      2.5067E+00      1.3776E+00      2.8750E+00               0               0               1               0
                    1               1               0               0               1             100               0      1.9711E+01     -2.7433E+01      3.1913E+01               0               0               0               1
                    1               1               0               0               1             101               0     -1.6392E+01      2.9075E+00     -7.6777E+01               0               0               1               0
                    1               1               0               0               1             102               0      2.6299E+00     -3.6577E+00      1.3652E+00               0               0               0               1
                    1               1               0               0               1             103               0      1.8471E+00     -7.5866E+00     -9.4629E+00               0               0               1               0
                    1               1               0               0               1             104               0      9.1438E+00      3.4059E+00     -4.5389E+01               0               0               0               1
                    1               1               0               0               1             105               0     -1.1799E+00     -6.9011E+00      4.2123E+00               0               0               1               0
                    1               1               0               0               1             106               0      1.2386E+01      2.3309E+01      1.9601E+00               0               0               0               1
                    1               1               0               0               1             107               0      2.7276E+01      4.5286E+01      3.9858E+01               0               0               1               0
                    1               1               0               0               1             108               0     -1.9042E+01      6.2109E+00     -1.5699E+00               0               0               0               1
                    1               1               0               0               1             109               0      3.6232E-01      1.7970E+01      5.4108E+00               0               0               1               0
                    1               1               0               0               1             110               0     -1.3310E+01      3.0043E+01     -2.5416E+01               0               0               0               1
                    1               1               0               0               1             111               0      1.0446E+01     -2.2978E+01     -3.7403E+01               0               0               1               0
                    1               1               0               0               1             112               0     -2.1360E+01     -2.6965E+01     -7.8340E+00               0               0               0               1
                    1               1               0               0               1             113               0      3.0060E+00      7.0214E+00      3.9939E+00               0               0               1               0
                    1               1               0               0               1             114               0     -5.8266E+00     -1.6395E+01     -3.4450E+01               0               0               0               1
                    1               1               0               0               1             115               0      2.4412E+00      1.5639E+00      7.7229E+01               0               0               1               0
                    1               1               0               0               1             116               0     -1.8514E+01     -2.3843E+00      9.4998E+00               0               0               0               1
